chrome-extension://oemmndcbldboiebfnladdacbdfmadadm/content/web/viewer.html?file=https%3A%2F%2Fmoodle1415-courses.wolfware.ncsu.edu%2Fpluginfile.php%2F466083%2Fmod_resource%2Fcontent%2F35%2FASSIGNMENT-SCHEDULE.03.25.2015.pdf,
chrome-extension://oemmndcbldboiebfnladdacbdfmadadm/https://moodle1415-courses.wolfware.ncsu.edu/pluginfile.php/466083/mod_resource/content/35/ASSIGNMENT-SCHEDULE.03.25.2015.pdf,
http://127.0.0.1:1410/?oauth_token=LS2kuNjGnOTa2cTIg0wdDfhRhrl45U54&oauth_verifier=qlD1h9iXqaaTRXjAM5domvditKhZM6HP,P3
http://adv-r.had.co.nz/Functions.html,P3
http://adv-r.had.co.nz/Functions.html#return-values,P3
http://akismet.com/development/api/,A5
http://akismet.com/development/api/#use-a-library,A5
http://akismet.com/how/,A5
http://a-little-book-of-r-for-time-series.readthedocs.org/en/latest/src/timeseries.html,P3
http://apache.claz.org/tika/CHANGES-1.8.txt,P5
http://api.twitter.com/oauth/authorize?oauth_token=11K2qdK2IxGIIzhXx5SVykhfNyIAymgy,P3
http://api.twitter.com/oauth/authorize?oauth_token=f5aHCKtROxPMRWrQjejeE4bjLIXNQC3y,P3
http://askubuntu.com/questions/13065/how-do-i-fix-the-gpg-error-no-pubkey,P3
http://askubuntu.com/questions/262068/how-to-extract-a-tar-gz-file,P2
http://askubuntu.com/questions/429306/ntpdate-no-server-suitable-for-synchronization-found,P3
http://astrostatistics.psu.edu/su07/R/html/base/html/Sys.getenv.html,P3
http://bluemountaincapital.github.io/FSharpRProvider/reading-rdata.html,H3
http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.121.1495&rep=rep1&type=pdf,P3
http://cran.cnr.berkeley.edu/,
http://cran.cnr.berkeley.edu/,T3
http://cran.r-project.org/bin/linux/ubuntu/,P3
http://cran.r-project.org/bin/linux/ubuntu/README,
http://cran.r-project.org/bin/linux/ubuntu/README,P3
http://cran.r-project.org/faqs.html,T3
http://cran.r-project.org/,H3
http://cran.r-project.org/manuals.html,H3
http://cran.r-project.org/mirrors.html,P3
http://cran.r-project.org/mirrors.html,T3
http://cran.r-project.org/src/contrib/Archive/Daim/,T3
http://cran.r-project.org/src/contrib/Archive/,T3
http://cran.r-project.org/,T3
http://cran.r-project.org/web/packages/arules/arules.pdf,P5
http://cran.r-project.org/web/packages/available_packages_by_date.html,T3
http://cran.r-project.org/web/packages/C50/C50.pdf,A4
http://cran.r-project.org/web/packages/irlba/irlba.pdf,P3
http://cran.r-project.org/web/packages/jsonlite/vignettes/json-apis.html,P3
http://cran.r-project.org/web/packages/plyr/plyr.pdf,H3
http://cran.r-project.org/web/packages/rJava/rJava.pdf,P3
http://cran.r-project.org/web/packages/ROAuth/ROAuth.pdf,P3
http://cran.r-project.org/web/packages/slam/index.html,P3
http://cran.r-project.org/web/packages/slam/slam.pdf,P3
http://cran.r-project.org/web/packages/streamR/streamR.pdf,P3
http://cran.r-project.org/web/packages/,T3
http://cran.r-project.org/web/packages/tm/tm.pdf,P3
http://cran.r-project.org/web/packages/tm/vignettes/tm.pdf,P3
http://cran.r-project.org/web/views/gR.html,H5
http://cran.r-project.org/web/views/WebTechnologies.html,P3
http://cran.rstudio.com/,P3
http://cran.rstudio.com/,T3
http://cryptoclub.math.uic.edu/substitutioncipher/ltr_num.htm,H3
http://curl.haxx.se/docs/libs.html,P3
http://curl.haxx.se/download.html,P3
http://curl.haxx.se/libcurl/,P3
http://data-mining.business-intelligence.uoc.edu/home/data-from-twitter/r-oauth-for-twitter,P3
http://data.princeton.edu/R/linearModels.html,A5
