chrome-extension://oemmndcbldboiebfnladdacbdfmadadm/content/web/viewer.html?file=https%3A%2F%2Fmoodle1415-courses.wolfware.ncsu.edu%2Fpluginfile.php%2F466083%2Fmod_resource%2Fcontent%2F35%2FASSIGNMENT-SCHEDULE.03.25.2015.pdf,
chrome-extension://oemmndcbldboiebfnladdacbdfmadadm/https://moodle1415-courses.wolfware.ncsu.edu/pluginfile.php/466083/mod_resource/content/35/ASSIGNMENT-SCHEDULE.03.25.2015.pdf,
http://127.0.0.1:1410/?oauth_token=LS2kuNjGnOTa2cTIg0wdDfhRhrl45U54&oauth_verifier=qlD1h9iXqaaTRXjAM5domvditKhZM6HP,Implementing
http://adv-r.had.co.nz/Functions.html,
http://adv-r.had.co.nz/Functions.html#return-values,
http://akismet.com/development/api/,Reviewing
http://akismet.com/development/api/#use-a-library,Reviewing
http://akismet.com/how/,Implementing
http://a-little-book-of-r-for-time-series.readthedocs.org/en/latest/src/timeseries.html,Implementing
http://apache.claz.org/tika/CHANGES-1.8.txt,Reviewing
http://api.twitter.com/oauth/authorize?oauth_token=11K2qdK2IxGIIzhXx5SVykhfNyIAymgy,Implementing
http://api.twitter.com/oauth/authorize?oauth_token=f5aHCKtROxPMRWrQjejeE4bjLIXNQC3y,
http://askubuntu.com/questions/13065/how-do-i-fix-the-gpg-error-no-pubkey,
http://askubuntu.com/questions/262068/how-to-extract-a-tar-gz-file,Implementing
http://askubuntu.com/questions/429306/ntpdate-no-server-suitable-for-synchronization-found,Implementing
http://astrostatistics.psu.edu/su07/R/html/base/html/Sys.getenv.html,
http://astrostatistics.psu.edu/su07/R/html/base/html/Sys.getenv.html,Implementing
http://bluemountaincapital.github.io/FSharpRProvider/reading-rdata.html,Submitting
http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.121.1495&rep=rep1&type=pdf,
http://cran.cnr.berkeley.edu/,
http://cran.cnr.berkeley.edu/,Reviewing
http://cran.r-project.org/bin/linux/ubuntu/,
http://cran.r-project.org/bin/linux/ubuntu/README,
http://cran.r-project.org/faqs.html,Writing
http://cran.r-project.org/manuals.html,Reviewing
http://cran.r-project.org/mirrors.html,
http://cran.r-project.org/mirrors.html,Reviewing
http://cran.r-project.org/mirrors.html,Writing
http://cran.r-project.org/src/contrib/Archive/Daim/,Writing
http://cran.r-project.org/src/contrib/Archive/,Writing
http://cran.r-project.org/,Submitting
http://cran.r-project.org/web/packages/arules/arules.pdf,Implementing
http://cran.r-project.org/web/packages/available_packages_by_date.html,Writing
http://cran.r-project.org/web/packages/C50/C50.pdf,Implementing
http://cran.r-project.org/web/packages/irlba/irlba.pdf,
http://cran.r-project.org/web/packages/jsonlite/vignettes/json-apis.html,Designing
http://cran.r-project.org/web/packages/plyr/plyr.pdf,Submitting
http://cran.r-project.org/web/packages/rJava/rJava.pdf,
http://cran.r-project.org/web/packages/ROAuth/ROAuth.pdf,Implementing
http://cran.r-project.org/web/packages/slam/index.html,
http://cran.r-project.org/web/packages/slam/slam.pdf,
http://cran.r-project.org/web/packages/streamR/streamR.pdf,
http://cran.r-project.org/web/packages/streamR/streamR.pdf,Implementing
http://cran.r-project.org/web/packages/streamR/streamR.pdf,Reviewing
http://cran.r-project.org/web/packages/tm/tm.pdf,
http://cran.r-project.org/web/packages/tm/tm.pdf,Implementing
http://cran.r-project.org/web/packages/tm/vignettes/tm.pdf,
http://cran.r-project.org/web/packages/,Writing
http://cran.r-project.org/web/views/gR.html,Reviewing
http://cran.r-project.org/web/views/WebTechnologies.html,Reviewing
http://cran.r-project.org/,Writing
http://cran.rstudio.com/,
http://cran.rstudio.com/,Reviewing
